word,start,end,mean_pitch,max_pitch,min_pitch
 satisfied?,511.76,512.28,241.28401724000315,260.5284935393751,221.65839647423667
 We,513.6400000000001,514.32,247.09063149082286,406.7170952993832,137.22028976883226
 can,514.32,514.6,335.76345436860987,511.56752157737026,260.86947186616055
 never,514.6,514.88,297.3797911515585,317.96949991314136,283.0912600057182
 be,514.88,515.06,313.9648327984539,317.5492924807133,311.718442693754
 satisfied,515.06,515.6,274.0048806273224,316.06687636406946,244.29128598580854
 as,515.6,516.14,245.41807623957394,267.7589943888351,235.5854719708021
 long,516.14,516.28,245.65323553418358,267.00431287388096,236.98235743854758
 as,516.28,516.62,263.4231207713369,270.19154610481536,250.97899969425342
 the,516.62,516.72,250.46367129282666,251.1626838688142,250.00503960980757
 Negro,516.72,517.04,261.66251184034456,269.7373658382473,244.25020280299825
 is,517.04,517.32,259.6946142109397,269.44446742843155,247.0656913237914
 the,517.32,517.44,248.30963477706644,253.97659626218172,239.09657154024526
 victim,517.44,518.06,265.42416873714836,289.31022016498406,239.32311998948293
 of,518.06,518.34,268.48430770177123,289.3282297024745,253.97548944325453
 the,518.34,518.54,253.81084155889158,256.11707607797445,251.3933450024226
 unspeakable,518.54,519.36,260.66473067569456,283.0450456216603,251.2993208656672
 horrors,519.36,520.1,253.6996235646322,267.8397052714156,230.08022221074518
 of,520.1,520.6,251.59750018454926,264.2454057740207,235.0946748043314
 police,520.6,521.02,242.4407584567593,263.50306582365,233.0187642048155
 brutality.,521.02,521.44,249.09546457048074,270.5049180378437,230.92309061596404
 We,522.5400000000001,523.22,479.99471230218734,491.02963592754185,467.34440147303656
 can,523.22,523.42,245.89196234545258,250.66370423618574,237.87223727537162
 never,523.42,523.68,254.77590262463372,265.81623619792066,245.90192869345523
 be,523.68,523.88,255.35929740468836,264.2683037893789,250.14324956558136
 satisfied.,523.88,524.32,242.35941038101637,254.6232135803042,222.88257036179996
 As,526.0,526.68,,,
 long,526.68,526.94,253.7903113581746,279.0400976038725,204.4387289879784
 as,526.94,527.14,285.1019209468835,289.8540120645227,280.49618546659894
 our,527.14,527.4,286.2484577800907,290.3144691994837,283.2794101313589
" bodies,",527.4,527.92,281.77336582091044,289.81720413858636,258.1701828517107
 heavy,528.08,528.44,348.77959060676403,570.3348951008948,272.13455687593984
 with,528.44,528.78,275.50140110880517,281.61619507222827,270.8886049665534
 the,528.78,528.92,356.95010172551036,546.9257073435527,273.7452115604733
 fatigue,528.92,529.36,472.2904115992716,557.6334481634542,278.43843995775165
 of,529.36,529.66,273.38915918311346,284.11352677669504,264.76335965486834
" travel,",529.66,530.0,261.39103701136764,279.8443245109084,241.66018557411678
 cannot,530.88,531.56,366.6577565916449,441.4502151108468,249.94717088358635
 gain,531.56,531.96,280.23870816458543,291.79204363183374,244.3591788250307
 the,531.96,532.08,292.5164751674142,294.86537614333264,290.30191084523665
 strength,532.08,532.08,,,
 to,532.1,532.2,285.62936882254485,292.22157525441315,278.22748002343116
 remain,532.2,532.2,,,
 lodging,532.2,532.72,280.1820888926567,287.9306730038495,270.0384891613662
 in,532.72,532.9,268.59490639448416,272.42072770525226,265.3884432832914
 the,532.9,533.0,274.1574840716838,285.5754241698827,269.358019701023
 motels,533.0,533.66,349.5013340584262,569.2982916126343,246.98821105825888
 or,533.66,533.84,325.3311184292613,537.4360793956765,253.8612193969225
 the,533.84,533.96,421.48863168495063,541.4301205795564,257.21163433596814
 highways,533.96,534.36,264.74423542646855,283.1541424784278,239.02718114539132
 or,534.36,534.66,259.85059667378414,269.9832218993557,250.62927466470086
 the,534.66,534.82,250.07254747962196,258.1600333147492,225.92089278351656
 hotels,534.82,535.2,268.21853996245085,292.9236400618344,235.68330022504918
 of,535.2,535.6,341.25826168896947,567.2122971273556,229.56920864870932
 the,535.6,535.72,235.8544874596989,247.89004087096222,230.56045349895984
 city.,535.72,536.02,408.97906722578404,547.9438267503093,217.31085386522884
 We,542.34,542.94,,,
 cannot,542.94,543.32,245.7779706952696,253.2668467191244,234.75928860421504
 be,543.32,543.62,255.6274439498189,259.5034475016691,246.3339236808102
 satisfied,543.62,544.26,260.0519995231596,273.5045688378051,248.90533910786462
 as,544.26,544.66,263.9351973542326,273.14862752348387,257.82323293008693
 long,544.66,544.9,260.1226317557896,288.15765235880144,241.89382980247552
 as,544.9,545.18,273.5910276202936,280.95368810987486,266.14751341127084
 a,545.18,545.32,266.34367734806256,273.71516383365076,255.34440783200506
 Negro,545.32,545.6,274.4473779617621,296.3713339169093,257.01436838319796
 in,545.6,546.32,281.62081944156597,288.4806935950005,271.4256025904259
 Mississippi,546.32,546.92,312.7101166958997,494.62450545040264,260.1900324665855
 cannot,546.92,547.5,282.2912868289921,313.3952989479295,265.7515016201021
 vote,547.5,547.94,279.81499134929896,305.1734938493047,264.3648354631226
 and,547.94,548.44,391.47901443788,595.2923561796574,252.81883996132254
 a,548.44,548.62,264.05623711692556,269.85545595210317,244.99859474972786
 Negro,548.62,548.9,286.0122957432879,325.69979235653017,258.480682188267
 in,548.9,549.1,296.08223539642415,300.9259130712643,287.91487324534006
 New,549.1,549.24,278.84802441806085,296.026073755784,271.48868018438134
 York,549.24,549.5,295.76522059989736,307.48073237104967,276.8063795850972
 believes,549.5,549.86,288.2549601989664,301.5187978646932,261.4517570681076
 he,549.86,550.24,280.65665778684166,297.7068030168064,227.63301214963926
 has,550.24,550.56,282.07909485856214,294.1120407471476,259.28396107643067
 nothing,550.56,551.04,276.12489181606526,301.7111899958831,235.7979700930097
 for,551.04,551.34,291.44845737965437,299.3427503680605,278.6015753951694
 which,551.34,551.66,294.48979025396494,330.5889330096221,228.27709128711265
 to,551.66,551.92,299.28983151713027,307.115560536027,290.8751655179453
 vote.,551.92,552.2,242.39960905073548,271.2182951438941,196.3640702910724
 No.,559.44,560.04,298.77842854909835,300.8345643433792,297.34358850807524
" No,",562.1,562.48,271.87787613468834,301.2725862290819,206.22829851279684
 we,562.48,562.78,292.3461974485537,304.14087826039935,278.6472031358806
 are,562.78,562.92,303.36056391008486,312.39113712490513,296.4915711556649
 not,562.92,563.24,304.9158894247275,312.5006834319336,290.33742320059184
 satisfied,563.24,563.7,280.3192795962027,320.69157750781716,252.43388040911495
 and,563.7,564.26,264.99729342226374,279.53340032200094,249.5406399261889
 we,564.26,564.48,267.89632144453896,280.78505765796126,247.79489274265262
 will,564.48,564.82,292.8513107064637,306.2216233782396,273.58082673302755
 not,564.82,565.2,304.11656797357756,321.6119966851036,284.9541373538304
 be,565.2,565.42,318.1723177111129,322.4037363434531,310.3421813596067
 satisfied,565.42,565.84,278.4968279531244,293.5237139070817,260.29149497592067
 until,565.84,566.46,281.63994020309764,296.9859617249391,265.0128965208333
 justice,566.46,567.18,284.2767877535353,306.54993743661896,193.82015815043198
 rolls,567.18,567.6,290.1256425959923,309.04687366061665,249.3941335065947
 down,567.6,568.16,298.5149508586945,306.5463101136282,261.49431142468495
 like,568.16,568.54,307.2145626201287,323.68241031833446,284.5262148370052
 waters,568.54,568.92,275.73638759501745,319.0533027590822,123.69887962952279
 and,568.92,569.46,349.968023270978,595.8406218947982,222.71569443917394
 righteousness,569.46,570.2,260.56898327839804,312.4758781790847,115.52304078416107
 like,570.2,570.64,279.72316194831086,306.1989361006038,255.88987886560602
 a,570.64,570.82,284.89581412259525,307.8154648601005,239.5792136744702
 mighty,570.82,571.08,273.9067754162054,304.46794667540956,256.00462731513227
 stream.,571.08,571.46,267.8100275572127,300.0333953191974,247.86799276343726
 I,580.32,581.08,,,
 am,581.08,581.5,223.20276029935175,253.10091063868234,139.17533655624706
 not,581.5,581.7,246.50265282762456,255.67475122312646,237.51609871264907
 unmindful,581.7,582.98,255.5613975147604,266.0645057587072,220.4916246020113
 that,584.34,585.1,245.10483590282385,249.62540472230128,240.89039199905767
 some,585.1,585.46,203.3291485747488,259.65003586451445,130.0997118763655
 of,585.46,585.66,254.93886522707922,259.85968454255016,250.1447295177093
 you,585.66,585.88,241.78417348527915,257.1944853803665,198.45537134530633
 have,585.88,586.12,250.8059984179074,258.00996057484014,239.66161569051638
 come,586.12,586.4,251.27551329328645,259.78758069106465,242.81127301247963
 here,586.4,586.76,256.49091479777843,272.37471813320917,231.62537764673877
 out,588.22,588.98,222.2921391683558,234.27505750984557,207.9289558369935
 of,588.98,589.22,246.11520798641018,251.12443043708996,234.58223235088803
 great,589.22,589.4,247.14951610055834,258.64086466466375,230.5290793047445
 trials,589.4,589.92,254.90021662360692,260.75504574059477,241.90125675033127
 and,589.92,590.4,248.10026860481565,257.83480786527105,218.40102221281464
 tribulations.,590.4,591.08,241.16862886111952,260.3036942196799,213.060948266745
 Some,593.38,594.02,,,
 of,594.02,594.28,241.1259185581365,249.54010663948438,223.84607980680656
 you,594.28,594.44,231.98904962670937,247.69656400768326,195.50171967843707
 have,594.44,594.6,239.96306968850274,245.1941592517644,232.03196383629458
 come,594.6,594.84,245.54440854323295,277.5908179270938,234.05315204674645
 fresh,594.84,595.24,260.3098560566199,278.27628128055215,243.97560022008489
 from,595.24,595.52,265.4682793311684,270.8997319301194,256.72926368506563
 narrow,595.52,595.76,263.69089161323456,271.29055250437284,256.15052323175445
 jail,595.76,596.16,273.21250233661823,285.23248691145136,251.54933659991448
 cells.,596.16,596.66,227.70944197367237,258.2810697544855,206.4872114502639
 Some,598.32,598.96,,,
 of,598.96,599.26,239.68555634628237,245.81530874673572,228.61912915963586
 you,599.26,599.38,232.22169126363698,246.83267105298594,224.9907847267944
 have,599.38,599.56,245.16449153251253,249.37466301861994,239.07946467651368
 come,599.56,599.8,246.4033768517122,264.62500335253435,239.06619554423037
 from,599.8,600.06,250.95485487352482,267.3314138599786,227.5273912418509
 areas,600.06,600.38,253.2964937883443,263.0763585799209,242.28279866037374
 where,600.38,600.76,257.02012489752167,266.53777817904717,238.545077532427
 your,600.76,600.94,263.722750869068,265.8541733774708,258.9504918341757
 quest,600.94,601.34,266.59505088128674,281.99355307202836,259.4003859949575
 for,601.34,602.04,270.7887646074552,280.61351702390886,246.5283328534464
 freedom,602.04,602.4,302.3322612368477,493.20959443344583,231.59288666020595
 left,603.76,604.4,172.93480018229553,242.1212235411995,106.65313941419132
 you,604.4,604.72,241.82130534771315,248.8339044663256,211.31221199253258
 battered,604.72,605.16,247.6822416376532,267.7636054782149,184.70441498569048
 by,605.16,605.4,257.71998526672894,278.34552329183026,248.96745181398776
 the,605.4,605.54,261.9025954006174,268.11834556144123,254.54455924910332
 storms,605.54,606.12,267.41129541861835,281.83240926965715,249.63442496750946
 of,606.12,606.54,268.31717024967963,280.2856789783341,255.2256085457676
 persecution,606.54,607.1,264.54677182862036,281.44092682729905,230.62799548681033
 and,607.1,607.82,273.12825931485634,349.9792101489245,126.80417581005887
 staggered,607.82,609.3,202.94875419351467,267.02438716078865,120.56750788994886
 by,609.3,609.44,258.68882085404834,263.3439286542923,247.53809503439544
 the,609.44,609.62,251.6825685337047,264.5963684363561,243.83091791820678
 winds,609.62,609.96,250.51606592257835,272.10848489689437,217.8041152741173
 of,609.96,610.26,247.2218915457329,258.1765057249338,226.93323565689715
 police,610.26,610.54,247.14106554339355,262.03880840364985,229.6070753978247
 brutality.,610.54,611.02,242.8999635298642,268.89005830619595,213.21983019711087
 You,612.54,613.18,278.52507997385266,296.65075906702253,261.68666197575345
 have,613.18,613.48,244.81133291738917,295.1054336504183,224.31173496760692
 been,613.48,613.8,247.26218934007704,266.1519078333387,225.99236951224324
 the,613.8,614.06,253.3858173646224,261.1675887706832,240.07892219284744
 veterans,614.06,614.4,265.9431106277623,280.32589370031917,243.72877750850984
 of,614.4,614.86,266.88216324975,275.2208463984691,233.45452611202396
 creative,614.86,615.24,274.1853288936316,297.2914753356794,249.02289326503964
 suffering.,615.24,615.84,258.8785458745609,342.6854879293436,164.9433669574686
 Continue,617.24,617.88,407.4468903609674,533.8683469218654,101.75516333046355
 to,617.88,618.16,293.1056788551136,527.0542696265184,240.69182337063776
 work,618.16,618.44,244.11406641753945,261.49301813131,218.7328538585147
 with,618.44,618.66,249.28072568359218,254.20152206961544,241.80860853050945
 the,618.66,618.76,246.8114345342627,251.5903756158883,242.91180704261882
 faith,618.76,619.14,325.378291885688,516.7371799737961,238.741804020198
 that,620.74,621.38,318.7932917105026,486.5086486274123,182.9934201275868
 unearns,621.38,622.02,290.46988424974035,297.5611776490527,280.92700000006846
 the,622.02,622.08,,,
 power,622.08,622.08,,,
 of,622.08,622.08,,,
 the,622.08,622.08,,,
 people.,622.08,622.08,,,
 Suffering,622.08,622.62,255.38271644831224,298.67447861505394,222.2098658717563
 is,622.62,623.7,225.15072935660942,241.36374661095925,215.66590611404192
 redemptive.,623.7,624.56,266.8925216488578,526.107214313173,104.80773945334066
 Go,625.44,626.06,459.34589645815123,486.61175924644573,314.69442976671246
 back,626.06,626.36,255.12417359377233,272.03176064386497,217.25754292476736
 to,626.36,626.66,274.46162170612155,282.45465293254307,263.3724254125657
 Mississippi.,626.66,627.12,243.8562800736747,256.11658645075414,229.66519566592706
 Go,628.2,628.82,373.3426060105189,491.9518984955851,129.24632747037256
 back,628.82,629.12,279.9364108597908,305.04932508572045,238.7969040192169
 to,629.12,629.38,296.7885915244843,304.7115527287037,269.4818842429329
 Alabama.,629.38,629.74,282.65152331254035,303.5799041484733,268.1258253107922
 Go,629.9,630.22,270.80167541183783,285.6926052790126,256.452062448706
 back,630.22,630.5,271.46641201619474,279.57230715950664,243.78920997717293
 to,630.5,630.74,277.75589788754905,286.41348876152216,270.51030061279675
 South,630.74,631.04,267.6892498515482,276.83318594350357,251.84890106805764
 Carolina.,631.04,631.52,254.04119655806318,265.333744010431,233.0570552541375
 Go,631.56,631.84,261.69545460829806,270.79081399004497,254.89731275980836
 back,631.84,632.08,263.78751469940227,275.51943941037456,240.00691667290033
 to,632.08,632.3,271.5610773387018,278.6929581285978,259.2802467100425
 Georgia.,632.3,632.72,272.69977748866376,283.4695383094475,252.8058939087436
 Go,632.86,633.32,465.618929431387,557.5011407464979,239.0010884396597
 back,633.32,633.6,279.7673253623921,293.21920167935974,241.51474625358583
 to,633.6,633.94,288.5305260040794,296.05320088146686,285.32199298889975
 Louisiana.,633.94,634.42,266.9040172201442,284.13083242088175,252.29796175448104
 Go,634.48,634.88,270.0023357779292,281.43264612096453,251.3407912381255
 back,634.88,635.2,277.3949821914922,289.479089215988,237.44667523832243
 to,635.2,635.78,288.87862822385426,297.8620790232703,271.0564770143092
 the,635.78,635.94,258.57558754974895,277.34242163800815,214.31132051990897
 slums,635.94,636.46,272.7381474638829,290.53105991718553,214.47302324723273
 and,636.46,636.62,264.10856844904526,285.69891772366407,249.33424777208702
 ghettos,636.62,637.18,272.4161593503254,288.6164224830541,253.31404811765847
 of,637.18,637.34,267.67259092076944,276.36202341206047,254.83837044404314
 our,637.34,637.48,263.34565918611105,271.50989187985437,256.9006675187392
 northern,637.48,637.88,258.9415133022773,272.780029755831,241.54826702376909
 cities.,637.88,638.34,207.91424063341603,255.32479158844458,141.7293812097668
 Knowing,639.58,640.2,212.9457874107573,255.34028515863884,117.89246134623106
 that,640.2,640.54,255.5577168236466,262.8183093161073,245.50352225214655
 somehow,640.54,640.9,262.50589838843285,274.4660035662236,249.84399721717983
 this,640.9,641.54,264.0932106871978,278.4748150965539,226.91476205110655
 situation,641.54,642.08,272.51083671186905,289.17801135168565,207.24780030824817
 can,642.08,642.98,317.2017013137913,576.2959895438237,197.01761943466718
 and,642.98,643.38,247.37410680738103,291.78060178521173,141.05140706773705
 will,643.38,643.62,282.4821229875843,300.32195635736394,266.03792610005803
 be,643.62,643.9,287.99338623986154,304.15319321141743,235.9841326668803
 changed.,643.9,644.3,228.27751679557866,268.48566113830776,175.7471260556675
 Let,644.86,645.48,,,
 us,645.48,645.76,228.28451243271738,276.46797301467416,129.9186336102594
 not,645.76,645.96,262.45705881916547,278.53124285936514,252.84544942372062
 wallow,645.96,646.42,278.28405660831135,300.25578277430594,246.07853974201532
 in,646.42,646.64,293.15233721588686,301.78096421875887,284.8702391909505
 the,646.64,646.78,281.47991220455077,288.31658590776254,276.64398909642995
 valley,646.78,647.04,276.772207293166,289.4869506179802,265.92483312988173
 of,647.04,647.26,268.3892701626652,281.4089475791188,257.0918656720759
 despair.,647.26,647.54,261.6887901867152,273.0083203056145,246.60972355419577
 I,648.74,649.36,,,
 say,649.36,649.9,249.4329958046366,266.54397175341927,188.61933820815804
 to,649.9,650.1,266.65715056009594,273.236009023586,260.0052799461935
 you,650.1,650.32,260.2065398679484,270.7781879082169,246.91238046641837
" today,",650.32,650.86,268.6913207912768,277.06643035609136,254.39866214322697
 my,651.04,651.22,273.7590165136875,283.2131468003486,260.69773579211835
" friend,",651.22,651.72,255.65563481707417,266.65301607161757,235.18676280633213
 that,655.6800000000001,656.44,,,
 this,656.44,656.44,,,
 is,656.44,656.64,,,
 the,656.64,657.02,,,
 state,657.02,659.86,,,
 of,659.86,659.86,,,
 the,659.86,660.36,,,
 Nós.,660.36,660.38,,,
 And,661.48,662.24,,,
 so,662.24,662.52,,,
 even,662.52,662.92,251.05946145143002,259.2855598111547,231.0801076841824
 though,662.92,663.38,248.11787598518785,259.9654728828143,218.21454152154408
 we,663.38,664.38,255.98781599966716,307.84464963208836,187.6746904120853
 face,664.38,664.7,265.4635491318991,273.803017749494,252.54355774657105
 the,664.7,664.96,267.7815954295911,271.24036404788893,257.8015494446671
 difficulties,664.96,665.58,270.8835419021715,292.54827532936827,178.42180279866935
 of,665.58,666.86,248.0675219170874,284.36481492597426,209.4376994372455
 today,666.86,667.18,241.03211230720356,253.6506245328542,185.3256580567487
 and,667.18,667.44,246.48283566529489,266.065911821316,168.15918666569956
" tomorrow,",667.44,667.82,232.87488755707557,251.18951854266268,206.48939428474498
 I,668.8,669.56,402.886554717911,564.4946015395069,251.71832404146656
 still,669.56,670.12,231.395342649146,257.26713938126346,158.8910083499485
 have,670.12,670.5,246.8801985101199,261.3219383267161,220.6530630793382
 a,670.5,670.7,242.90458684091723,250.78549323847324,230.37581084484316
 dream.,670.7,671.02,224.83464489577298,245.8391473538662,182.13671571756177
 It,672.52,673.28,329.4341001455233,334.8049882523684,320.20456341841174
 is,673.28,673.56,242.79753207568754,262.7371085600684,213.71344826345265
 a,673.56,673.68,258.26139479435597,284.2281733309153,243.27578080405283
 dream,673.68,673.96,288.1600639350545,301.443991587374,257.4467875418404
 deeply,673.96,674.44,290.31419291635297,305.2748074642004,254.9629229758718
 rooted,674.44,674.86,278.686046708034,299.4730467010471,250.6890515310622
 in,674.86,675.32,262.02182267610203,294.57307831826836,240.09721416144103
 the,675.32,675.48,258.35033536719675,268.0971908562691,240.86756041754177
 American,675.48,675.88,253.8975378308388,269.7313729188763,240.12208483822107
 dream.,675.88,676.38,228.05799333035247,257.741758212707,195.8860139236135
 I,677.4,678.16,,,
 have,678.16,678.52,238.06410904760875,253.57549350470387,200.21886941211616
 a,678.52,678.68,239.87398146033746,248.90223898156876,213.99903114012014
 dream,678.68,678.98,232.19368954397558,248.94167518406837,198.72727398256288
 this,682.6,683.34,178.38645343333565,192.01067208904018,162.72311513753112
 nation,683.34,683.82,251.7236117544897,278.08045574478143,189.5989449724227
 will,683.82,684.42,273.15200150800615,284.64483085404913,252.87367826537903
 rise,684.42,685.0,274.52392233599045,284.18322793136304,257.6646763443075
 up,685.0,685.52,283.85353335661733,291.6669763425271,261.41213736868735
 and,685.52,686.34,281.6331007920615,287.0296264164926,275.74592973212754
 live,686.34,687.4,253.02060253580348,285.46553583870417,123.84679591996007
 out,687.4,687.64,292.07857770298875,311.7587872430453,265.21563020361674
 the,687.64,687.86,295.1068335150051,302.4378831991553,290.50725293197706
 true,687.86,688.1,277.9641271350069,306.2090413971463,194.0580442866386
 meaning,688.1,688.4,294.7234965928605,308.50611971470664,271.5587856382659
 of,688.4,688.7,283.19419402756887,294.13388017182876,263.2291143591329
 its,688.7,688.86,273.4956501280784,287.3615886865538,258.29992124180507
 creed.,688.86,689.3,310.30902523937704,584.4558048846155,201.40927523792016
 We,690.41,690.78,,,
 hold,690.78,691.14,237.43899680088393,259.5222055701039,191.2404306353311
 these,691.14,691.54,260.43594742600646,268.9376620314613,246.88512669769486
 truths,691.54,691.88,260.90558759191816,272.15440015643316,242.58490604611703
 to,691.88,692.22,264.2869641449907,271.6813378048259,236.80068009402524
 be,692.22,692.36,235.28187172236065,270.5775075827221,197.5592588725529
 self,692.36,692.82,274.5924640021344,282.08189621591026,250.47922174065914
-evident,692.82,693.24,269.8096439320302,288.58555490766275,188.15829474551055
 that,693.24,694.2,320.9668056876657,564.8415086719564,221.175870609545
 all,694.2,694.5,242.63774373537726,270.25965025960375,191.76582605116423
 men,694.5,695.02,265.61563319542734,277.3101414323774,246.95317024899717
 are,695.02,695.3,250.38762075294667,260.68142184412045,238.78805629846124
 created,695.3,695.7,252.34937900382195,278.0249824908298,235.76686581795903
 equal.,695.7,696.08,224.5514816523309,254.18414819259894,178.91401967190913
 I,704.85,705.22,,,
 have,705.22,705.96,235.20860532474026,243.6216167104568,205.3922603292641
 a,705.96,706.2,245.316819116517,250.65040561195113,228.49961961515083
 dream,706.2,706.48,252.54210853256518,262.21384435222996,240.6377687277041
 that,706.48,708.76,250.09781306373364,264.04075526956876,227.38278965092633
 one,708.76,708.98,224.9047546584692,282.7780263333184,179.55305448657145
 day,708.98,709.28,293.92551430592744,307.14517481747913,252.28474234865135
 on,709.28,709.54,302.7672160896042,307.9012495950735,297.92044464215826
 the,709.54,709.82,289.2877467508126,301.5946919737833,258.0855527806376
 red,709.82,710.04,280.70015886940007,293.6830754486262,260.44138878759634
 hills,710.04,710.44,266.3343183802287,296.9520156138188,191.9484915932549
 of,710.44,710.84,259.26392461207536,287.4908936182794,194.66692500346758
" Georgia,",710.84,711.28,206.93160417504507,249.03637890330913,143.17983121867658
 the,712.3399999999999,713.06,189.95375497056258,195.3986612192509,183.8218547964852
 sons,713.06,713.48,212.21264653015032,260.13065279451735,100.95313335981923
 of,713.48,713.82,251.6561312200002,261.92431999844035,227.45963809883955
 former,713.82,714.22,262.04114254024614,276.8758389996264,247.72620271859557
 slaves,714.22,714.54,265.0402445824772,273.4087923177856,251.13764927639465
 and,714.54,715.02,276.26831334605924,289.9693744632003,247.57703976994682
 the,715.02,715.2,273.54351230312886,278.5853509840628,242.73461445483903
 sons,715.2,715.58,287.7609301652642,304.84319574862093,269.2983257564095
 of,715.58,715.92,289.7759459258395,304.079919974202,270.68751123179146
 former,715.92,716.3,297.11512496443845,310.90587433957836,270.19243459403526
 slave,716.3,716.68,296.97030006010385,311.91343444037403,275.9944239747371
 owners,716.68,717.1,227.6619728973365,503.857987765472,127.62923382622435
 will,717.1,718.42,207.5849416126667,369.46198813929414,120.99769231416583
 be,718.42,718.56,259.08323309395115,285.3026152742416,214.0068700305649
 able,718.56,718.96,287.69051515560096,310.49975794218597,198.70496022321274
 to,718.96,719.66,299.0661891223702,313.03326279786523,268.85030504042044
 sit,719.66,719.98,289.8023328966453,310.4281435257889,265.06524470216374
 down,719.98,720.24,280.86921418477095,298.593966494611,211.7616375953318
 together,720.24,720.8,273.6703725558953,299.0272222640771,193.6848440080202
 at,720.8,721.08,280.9493919473846,295.6361214586392,260.68417978205025
 the,721.08,721.2,274.49913848340117,288.44264890898967,257.13600446878013
 table,721.2,721.58,271.9015686447615,290.05788101956693,236.94894708904735
 of,721.58,721.76,250.28478523247406,259.58161117268776,240.30362784893228
 brotherhood.,721.76,722.28,232.74989556227214,270.8743618047083,182.72064350951206
 I,722.46,722.82,434.2604963833893,549.6866156756543,133.1406216469833
 have,722.82,723.12,254.81168666847051,272.0265429002474,227.72669586378314
 a,723.12,723.3,253.95490365757664,267.0172290281071,233.9747261213448
 dream,723.3,723.66,202.92582669253193,238.63163453904727,148.1724262158609
 that,723.66,725.06,135.91921524188842,151.97747193919213,119.54482186920886
 one,725.06,725.26,192.60248117426175,223.58548586652554,170.37653985392734
 day,725.26,725.6,248.25867379717454,271.04274564363834,221.99287453131237
 even,725.6,728.0,394.3933495311153,504.85931662865175,210.26306512101743
 the,728.0,728.44,277.3611216155598,294.8456532050469,244.4957375252641
 state,728.44,728.74,286.98010917901354,295.127087099225,265.1833234408622
 of,728.74,728.96,303.3813172636838,311.6005092196528,293.8946897422238
" Mississippi,",728.96,729.42,292.97842657894677,309.10960174014195,240.26742691255555
 a,729.54,729.88,264.06099564134377,292.6929721886625,249.3809888472751
 state,729.88,730.22,271.42110087162865,294.33915733955905,236.81844006332665
 sweltering,730.22,731.44,289.717742309271,319.03565423768237,183.60654435731993
 with,731.44,732.08,283.6647010772932,306.02276017858884,249.23405201265862
 the,732.08,732.38,290.14271211809205,293.71094244827174,283.8699481181555
 heat,732.38,733.14,374.84190611981234,544.4679156388851,225.44761383997042
 of,733.14,733.44,281.5906335753872,304.0818869936009,251.79136144184346
" injustice,",733.44,734.58,398.1157120720379,574.7014902243886,236.72810094781624
 sweltering,736.76,737.48,297.7777259693799,321.4034834031767,204.5013253354739
 with,737.48,737.9,299.4585686142347,311.1804360236542,280.01752896903224
 the,737.9,738.08,287.3175593186727,301.2050514842515,241.45487540134278
 heat,738.08,738.32,272.22913509910234,304.5478072987304,208.73368715782647
 of,738.32,738.46,282.2138455634946,302.01436278311223,249.68037096567355
" oppression,",738.46,738.76,319.0394127500491,489.9705047120708,213.69682679842373
 will,739.76,740.12,,,
 be,740.12,740.3,123.43461730490033,211.39551197338716,100.56170960254015
 transformed,740.3,741.0,260.9049015469173,282.4259369276733,211.13863686221785
 into,741.0,741.62,272.56875028406364,282.0531402941107,245.55585655049435
 an,741.62,741.92,267.93930747407325,280.3071889965029,225.79743635166864
 organization,741.92,742.06,278.35749004840335,283.0794274324324,268.7644690327513
 that,742.08,742.08,,,
 will,742.08,742.08,,,
 be,742.08,742.08,,,
 the,742.08,742.08,,,
 oasis,742.08,742.36,289.14319370580864,300.2325070521612,273.54872067078435
 of,742.36,742.88,260.4389619032318,285.82249564865697,227.88796202707397
 freedom,742.88,743.5,321.07535528755517,534.0746994908454,236.75749393739918
 and,743.5,743.72,264.01017254808386,282.9390942492662,248.99077981546026
 justice.,743.72,744.04,250.52793239044934,277.1200404827938,232.77783824509834
 I,744.22,744.42,266.5242364212715,308.8755214320142,224.79932708319095
 have,744.42,744.68,315.4517520199778,326.2034044167195,294.7742879448872
 a,744.68,744.86,299.91404385753077,314.5499722047371,275.8996531952754
 dream,744.86,745.18,245.67987893787154,284.8376726504486,191.34735176622718
 that,745.18,748.04,311.1315160759179,494.5062450031311,113.27281506388763
 my,748.04,749.0,189.28699500748374,241.5465665989225,120.1907127063251
 four,749.0,749.68,263.12613772500583,271.7196548646441,247.88661867762795
 little,749.68,750.0,278.7428114161312,291.9203148672359,262.20418859133605
 children,750.0,750.66,288.6076073736148,304.8079718806171,258.2438463889098
 will,752.12,752.66,132.77543678459205,136.30792624016766,129.24294732901646
 one,752.66,752.84,238.49469593034303,317.07513526205696,148.0176481993232
 day,752.84,753.08,320.2269351349034,334.21487914159667,300.4453629765323
 live,753.08,753.34,314.42003977842546,324.35788797426636,291.83396131364714
 in,753.34,753.5,308.49224473863995,317.2777977290565,280.727187651335
 a,753.5,753.62,305.5650334575771,311.7919320440345,294.4791992911661
 nation,753.62,754.0,301.8662024421905,314.42796588834733,273.97047758628497
 where,754.0,754.38,268.52022801172114,296.7248711840031,212.11542200508256
 they,754.38,754.6,290.5807388329778,299.3536761105187,276.17775846160885
 will,754.6,754.84,300.62090167300283,307.09101472711967,282.05717766301046
 not,754.84,755.04,304.9730751625889,315.93926746316464,296.31865519204894
 be,755.04,755.24,306.87147549551565,318.69904777074817,287.1687077580776
 judged,755.24,755.56,301.14492960680167,317.1298148180971,238.96804386077926
