word,start,end,mean_pitch,max_pitch,min_pitch
 sink,388.2,388.48,132.70702423652995,161.16660278609112,109.62933572970475
 all,388.48,388.76,130.2867809638399,161.04313936272186,93.97385812705714
 these,388.76,389.02,155.98995777247157,166.99921883544437,139.91669137419987
 ships,389.02,389.4,148.44091563464252,159.9847442464113,130.7743343278575
 which,389.4,390.34,118.27250290948021,123.08390887265286,113.91477621927314
 were,390.34,390.46,159.39717249959696,234.97229183729152,113.6909766573928
 displayed,390.46,390.9,143.34862791093104,252.32914765454555,116.52310425489227
 almost,390.9,391.88,124.71762277711686,254.73985526628323,78.28343121677469
 to,391.88,392.14,136.23190407988713,221.91911445476677,115.6842360951752
 the,392.14,392.22,114.93697189639165,117.9925776868819,111.11767815722028
 extent,392.22,392.54,110.46213168814235,113.98095091713883,104.27034372860285
 of,392.54,392.8,109.93855360405719,122.80032693630953,96.61090259873214
 thousands?,392.8,393.12,125.97617466677016,135.71374989390375,96.70711095489779
 Could,394.22,394.9,,,
 there,394.9,395.12,179.2971647271701,189.95779110436817,167.53598193614542
 have,395.12,395.3,163.25882331854277,175.06369030807963,151.56089629038323
 been,395.3,395.58,127.7293254123783,152.79070763703447,100.38067202475989
 an,395.58,395.84,140.6600641119314,162.15292839821925,122.42313449422167
 objective,395.84,396.24,125.30737203433982,152.4548730545088,100.68798770733413
 of,396.24,396.56,116.25265939662607,150.61033064594156,102.97881502693734
 greater,396.56,396.78,108.1239857001388,134.84575911922047,88.87866290648104
 military,396.78,397.36,119.31853549819517,143.35126193392423,87.88021791731892
 importance,397.36,398.06,132.9923853699879,218.6791770352167,101.10131798696717
 and,398.06,398.42,91.51900002791922,105.31926794224476,83.00838506247861
 significance,398.42,398.92,124.90543533112374,166.90595349019503,85.90868745328078
 for,399.46,400.16,251.03668784336264,261.4143467578164,240.0985318472758
 the,400.16,400.24,103.98320110201333,104.6291263044467,103.14181625687934
 whole,400.24,400.48,123.1758521942008,134.71567283725398,106.38955232811419
 purpose,400.48,400.86,152.69766792749303,252.62420362165656,104.89483673869368
 of,400.86,401.14,145.36045704867718,167.78352318401937,123.08638538833263
 the,401.14,401.26,119.208449292029,129.61874303228035,111.9890462930938
 war,401.26,401.48,118.49502701805706,120.02778037811235,114.10612627268823
 than,401.48,401.7,96.52344221129638,110.51751738380337,86.52743831658408
 this?,401.7,402.0,79.43601794492405,87.4249633525088,75.5358295563156
 They,402.0,403.12,,,
 tried,403.12,403.44,132.44073115828024,496.33788275569395,76.24869038909064
 hard.,403.44,403.92,105.17833161807695,110.54257104042853,97.26872746960868
 And,404.2,404.84,93.82991804145988,93.82991804145988,93.82991804145988
 they,404.84,404.92,95.11600809958838,96.31239961550563,93.27772136408966
 were,404.92,405.06,96.35269123618271,101.64938323198076,93.27091816662569
 beaten,405.06,405.26,101.18571999083298,106.4519729337405,95.66261110583528
 back.,405.26,405.64,111.3094620857925,214.0851524875822,83.61241571509912
 They,406.08,406.72,,,
 were,406.72,406.9,96.58015190209323,104.71814500911759,90.02884098013631
 frustrated,406.9,407.38,110.60090138821339,135.52102265198232,99.8739288789609
 in,407.38,408.22,132.60027985435136,210.33349331337268,117.02675386925704
 their,408.22,408.38,114.50486113685609,118.86971940033997,105.00966713259353
 task.,408.38,408.78,122.25491163408309,136.3752590238386,116.281797800589
 We,409.38,410.02,147.3385832115787,234.84971053472506,88.80331234465423
 got,410.02,410.24,99.883080545545,129.20835437519304,84.5809332026816
 the,410.24,410.42,122.10438346052258,125.44881055931623,120.49018420915615
 army,410.42,410.72,125.82152982545908,138.71734441303417,101.50151912451228
 away.,410.72,411.02,139.98997579773473,145.83765397422965,136.36710701322187
 And,411.48,412.12,85.0595075852164,92.25221228877892,79.26621625623274
 they,412.12,412.24,91.4568973749794,102.55703453480773,87.29426217697758
 have,412.24,412.4,104.46196009245439,105.116327487571,102.82563936248712
 paid,412.4,412.7,110.00834705522954,115.89008689580467,99.50034819696366
 fourfold,412.7,413.44,137.99530893774357,179.57325566448634,88.35445743643238
 for,413.44,414.9,81.79646803492429,88.85308607566498,75.1690935620118
 any,414.9,415.22,108.11315531633477,120.26215890017995,92.21462374660568
 losses,415.22,415.62,108.71623338126498,119.32958493253832,103.41258082737389
 which,415.62,417.06,90.91906828535016,104.47710942810603,78.34433990233433
 they,417.06,417.38,101.81337118338514,110.68598316955745,86.39805124837673
 have,417.38,417.62,105.80280484146682,117.30057517452433,87.97113304176607
 inflicted.,417.62,418.24,88.18890645897902,98.50137027461084,79.25705499682613
" Sir,",420.82,421.46,207.63853503316736,256.0911508622603,176.9906535405201
 when,421.6,421.8,193.68933337366246,202.03835630406732,184.54081455354154
 we,421.8,421.94,189.88261189449915,193.43663059512642,185.869673253862
 consider,421.94,422.32,171.99548944010178,190.869229917345,129.77346921439548
 how,422.32,422.58,149.30580242138225,161.79630718015426,142.40947209295427
 much,422.58,422.78,147.9089088722017,150.89435719441454,145.78173293626514
 greater,422.78,423.14,141.4024846533619,149.99196558014995,126.98623997925479
 would,423.14,423.64,132.85249241209308,148.99064566893094,110.70310606989338
 be,423.64,423.8,129.41402068206608,140.1188933778359,121.35887904579032
 our,423.8,424.04,135.06233212471292,146.79292290503452,122.6860389735327
 advantage,424.04,424.54,123.46258358588396,138.50879057688593,110.4190011968443
 in,424.54,424.84,113.13197339638182,125.63857473993156,97.58964607834375
 defending,424.84,425.14,114.95311286584905,127.65779920755965,109.08904954749845
 the,425.14,425.46,117.69453377314714,125.59098666550994,105.54776957847808
 air,425.46,425.64,112.88032467895852,117.9504029971779,108.905419414551
 above,425.64,425.9,105.65156045064434,117.46021255976035,85.83878372925942
 this,425.9,426.2,107.25144247629724,112.8614535311292,90.19896148122369
 island,426.2,426.52,103.19183253537314,108.760452126041,97.96300896794489
 against,426.52,426.94,101.80306077216194,153.89623700337023,77.41901814980645
 an,426.94,427.18,92.5924949705536,98.23430386873936,81.51104900234051
 overseas,427.18,427.5,97.15137952351274,100.85527071099473,90.40544660507126
" attack,",427.5,428.08,100.91158787248564,109.74188719205547,76.2377335104925
 I,428.42,429.26,,,
 must,429.26,429.46,127.04906444975231,145.0013980124695,114.32569676172024
 say,429.46,429.78,144.67198296365828,149.43217698361434,136.97525986063386
 that,429.78,429.98,134.07356605405374,145.5675108932935,115.78641848002289
 I,429.98,430.22,152.8304944082986,261.2204671616598,121.84849018436354
 find,430.22,430.5,133.19755818212136,137.3034210045871,116.48857795648377
 in,430.5,430.7,139.04534015259304,141.85330419634226,135.24054387911386
 these,430.7,430.84,134.94352424107555,136.61932834689685,133.1953846940788
 facts,430.84,431.18,123.95654471134462,137.9038522222065,80.27199378106754
 a,431.18,431.38,134.54330316646886,135.66091637011755,133.0465273153246
 sure,431.38,431.6,133.41618761866778,140.62762629117285,121.34081462686665
 basis.,431.6,431.94,119.95038237335962,141.49841504456498,87.72897171926812
 Upon,431.94,432.84,96.05064956560709,102.49333952975164,90.94940056565746
 which,432.84,433.1,108.39952158116267,112.65923870753441,92.78266075276093
 practical,433.1,433.72,118.58978401402679,129.87790519545368,99.78175776346873
 and,433.72,434.44,120.33700455298434,244.08993229650295,97.84904726556485
 reassuring,434.44,435.0,112.00127706538036,127.18190639615017,91.45253413259749
 thoughts,435.0,435.38,113.0848501171843,116.96512510234888,103.74044633524383
 may,435.38,435.72,105.42255742632221,110.57513978255967,97.98677165579456
 rest.,435.72,436.02,96.82259079308801,105.1162191884274,79.76188750688445
 I,436.88,437.64,,,
 will,437.64,437.82,141.6834582384969,151.777765961802,124.9057122917092
 pay,437.82,438.0,195.52296138880845,249.4760231196769,142.26975148626335
 my,438.0,438.2,120.57461362168397,138.44560735712741,102.02652788391684
 tribute,438.2,438.58,172.97004536629063,558.0545508541121,84.8837238930366
 to,438.58,438.94,85.88719163975176,89.80740666903431,80.44403635717357
 these,438.94,439.18,97.14280598585066,107.07499266829292,81.66154287203689
 young,439.18,440.0,134.11969702717485,261.7936577295981,86.55602060146377
 airmen.,440.0,440.36,106.24946382523696,110.51796518359185,103.01989295978873
 The,441.04,441.8,144.81856664334273,257.09873172315434,83.96440351944094
 great,441.8,442.06,91.88782248057471,105.76329854195299,75.94732850121048
 French,442.06,442.34,105.87934080439287,111.45910146110116,99.90064274723956
 army,442.34,442.76,105.31784735498182,111.01615069600388,98.82443721882369
 was,442.76,443.4,124.41934453574838,238.34381779422893,86.94872415203022
 very,443.4,443.66,102.17503852861435,109.85613696791073,94.31389096994937
" largely,",443.66,444.2,111.93114534129224,118.43446633190001,97.81669369035814
 for,444.38,445.66,182.07711322715585,246.04393022718153,111.27830961855192
 the,445.66,445.78,107.76891153096153,111.39617727311001,100.23359950296505
 time,445.78,446.1,111.51458811754596,115.59904704124818,102.32272228395419
" being,",446.1,446.48,115.63556810795968,125.09654586379008,100.21140424129494
 cast,447.26,448.02,115.3797786823388,115.67434773541521,114.9951298976689
 back,448.02,448.42,137.75544153294106,206.5537644983339,114.27276182062234
 and,448.42,449.82,122.96929787273358,127.34199450872154,99.49670859898721
 disturbed,449.82,450.2,114.71512138683313,199.27783690441444,99.41561506076962
 by,450.2,451.24,144.70486394802384,255.1225161249469,99.97093146409338
 the,451.24,451.4,104.8417785636475,111.17887072041304,100.3504812571364
 onrush,451.4,451.86,124.49078813311448,132.86479293664203,114.1379908204479
 of,451.86,452.02,115.90739310709081,115.90739310709081,115.90739310709081
 a,452.02,452.16,117.75016926135648,122.3747433943044,114.87915219637546
 few,452.16,452.36,125.83045571152813,126.27081068401192,125.10812103241365
 thousands,452.36,452.84,118.67191473925524,237.65840812390203,98.41688844608963
 of,452.84,453.74,96.8616062259856,105.11888393043391,86.68642180411598
 armoured,453.74,454.18,100.0808519923751,104.24545863386003,92.7915748508845
 vehicles.,454.18,454.58,89.52373631715979,98.2407121833695,80.17820081642097
 May,455.38,456.14,184.09207369918192,259.9241083885844,87.09737952337846
 it,456.14,456.36,98.0932050288984,105.96336689741214,87.38129819296411
 not,456.36,456.62,141.29584400096115,218.3338245693716,101.22098803620825
 also,456.62,457.64,102.34208047873663,111.02747169816514,93.04378577211119
 be,457.64,458.12,100.50470793284777,108.47148772210015,81.05958029914953
 that,458.12,459.1,105.64673210226532,116.41894710298574,87.98209316686548
 the,459.1,459.26,91.59430161530483,95.45254308696285,87.38358657244697
 gorge,459.26,459.58,138.57917233678046,229.44484327247451,104.38549558275001
 of,459.58,459.76,109.24741821249455,117.33997943916188,98.53668518314592
 civilisation,459.76,460.46,117.43256733269102,222.88007184661507,98.6824853839297
 itself,460.46,461.02,111.82241462568494,117.8046557567141,99.88522638934793
 will,461.02,461.48,115.50530538505433,124.55725297803191,101.87494139907963
 be,461.48,462.08,100.56666240284628,106.42996093641872,85.20006295267278
 defended,462.08,462.54,110.33764218840743,117.65699437518019,82.78666773827543
 by,462.54,462.94,131.63748173868169,245.63173711048574,97.14461879046819
 the,462.94,463.08,109.10955495843953,114.87440712289974,105.76576751579827
 skill,463.08,463.44,119.71362835144555,141.9117074768052,101.3933362402744
 and,463.44,464.16,113.26890066512134,118.28601013495786,106.74835645826869
 devotion,464.16,464.66,102.91839735705084,119.22536157231596,88.54350894988535
 of,464.66,465.96,136.8985207356979,264.52251483111075,105.08875943011971
 a,465.96,466.12,107.30585295784621,113.40108814751298,102.1868140014408
 few,466.12,466.24,165.53510390794114,221.23362504251335,110.136749681894
 thousand,466.24,466.7,106.64268811714189,120.71619760218744,98.31085717985027
 airmen.,466.7,467.06,92.65308483039523,109.74666269355147,84.38339736832248
 There,468.38,469.0,,,
 never,469.0,469.3,140.5346280882192,175.8322137862454,116.03034145452533
 had,469.3,469.62,175.804563257669,197.01801343710542,128.68387645616122
" been,",469.62,469.88,181.3836425507985,191.62636185502737,164.09837987538327
 I,470.16,470.54,85.88925493626705,100.20755655026778,77.21628939179585
" suppose,",470.54,470.86,102.30814689100043,105.23950795126271,99.12778121101752
 in,471.08,471.78,85.45209536459069,104.88542466264275,77.29260149738784
 all,471.78,472.0,125.49214933722668,144.39242719191628,105.96536659146311
 the,472.0,472.2,152.90002587871047,157.53605556528265,147.02849453203856
" world,",472.2,472.5,109.10285065768954,149.79644746046424,75.57069215723931
 in,472.64,473.58,,,
 all,473.58,473.82,100.66299973538942,120.72670356592705,81.99825833552876
 the,473.82,474.04,130.76947008366344,135.46841868293484,121.93827039580373
 history,474.04,474.32,123.90762977248082,130.0188831427111,113.73201033738496
 of,474.32,474.54,147.7635045521252,244.2256734239063,118.56613782389427
" war,",474.54,474.76,110.22389184504385,118.78962299402261,97.62087757297012
 such,475.02,475.68,257.6749688199192,262.2731936977666,244.27497510702563
 an,475.68,475.92,114.84592044660174,120.23541953254777,111.40364770320959
 opportunity,475.92,476.46,106.21254574154234,114.71603312038195,97.87581593566657
 for,476.46,476.78,102.33415775053344,108.62893383791133,92.45964351456124
 use.,476.78,476.98,94.05362860685773,103.83749157896784,82.72416197882913
 The,477.58,478.2,88.53621603148844,88.55295406997747,88.51947799299938
 Knights,478.2,478.46,98.88433195842815,105.35454863321674,90.99245628802844
 of,478.46,478.7,104.0045871550861,107.84980829972835,102.41638016467914
 the,478.7,478.76,99.08763850903402,101.64952150391304,97.41132477032582
 Round,478.76,479.02,102.06428182934344,105.84873545049933,97.86916687366352
" Table,",479.02,479.44,100.74832883491223,107.7172781322688,82.44917805224433
 the,479.64,480.7,100.29392840301384,102.3308799124214,98.78335114451727
" Crusaders,",480.7,481.4,108.6585254673697,219.38647405355766,82.34205710499167
 all,481.93,482.24,,,
 fall,482.24,482.68,112.51711053997258,150.91445929293818,78.44551492785621
 back,482.68,483.02,98.37424366070626,107.2795558352104,82.04673992682466
 into,483.02,483.32,96.93121823380709,106.61685800188754,80.57815586802991
 the,483.32,483.56,83.53200475076956,89.04697305540233,77.5272478862077
 past.,483.56,483.9,85.7047535219891,94.15431510987793,75.3194982085053
 Not,484.77,485.08,105.25010674609584,106.90073647525675,100.8608532164111
 only,485.08,485.38,113.37240736237702,121.96353451503435,104.33610785829546
" dissident,",485.38,486.3,127.15697200930732,162.8880793952857,86.52589452777102
 but,486.5,487.92,121.88382781387293,125.45682267463415,114.83208891817218
 protag.,487.92,488.4,127.99333246176192,233.06999587120546,93.64917741955672
 These,489.72,490.34,185.10899064186205,317.3395838685834,125.19007973731024
 young,490.34,490.6,144.30101611621518,153.70027543144255,118.73360938361917
" men,",490.6,490.92,141.83763899832468,147.5310908727242,136.27858995621472
 going,491.02,491.16,135.83351623597977,145.22974593780273,120.56441484260178
 forth,491.16,491.6,132.10736712875158,141.20917978307406,121.50466310530496
 every,491.6,491.92,131.35403354140558,138.62590460505413,123.38015419156804
 morn,491.92,492.38,128.61075722318847,140.7822110240031,119.14408859817694
 to,492.38,492.58,140.49464632549245,225.79237476746974,116.0790317580838
 guard,492.58,492.88,113.34871823108124,124.56655095321,96.25979233827596
 their,492.88,493.1,120.21609713442173,127.90303953083608,106.37818345605695
 native,493.1,493.38,120.92569973433349,126.18628014102747,116.29376266688267
 land,493.38,493.78,110.61094504542616,124.29523540512042,100.55672236692125
 and,493.78,494.5,143.05573251404044,260.6164690545365,93.85856279185177
 all,494.5,494.62,108.19575724030267,119.21378197145171,99.0966140952008
 that,494.62,494.84,127.4471969479218,132.363758028652,118.0470760434786
 we,494.84,494.94,105.09075324010708,113.37646451445787,99.73246494252852
 stand,494.94,495.16,120.43929004468811,141.1199806343408,108.26578297223848
" for,",495.16,495.6,125.94823688272332,233.32177437609315,111.51651217998257
 holding,495.8,496.54,118.46712631245028,125.38524422335014,110.16943924514868
 in,496.54,496.86,143.10243637423088,153.01191802956407,123.48499223063419
 their,496.86,496.98,138.3092708247132,140.28668034442134,136.14808055195834
 hands,496.98,497.52,134.7785955796909,148.26671404063995,110.90284955809771
 these,497.52,498.92,151.89687627878408,254.65102879962612,109.50571674098435
 instruments,498.92,499.46,136.73935824779173,158.1680337413922,107.54798490540436
 of,499.46,499.8,148.75550615326415,158.6009946796418,124.9403345289694
 colossal,499.8,500.4,141.1768325326637,154.9138039711553,121.25098021681316
 and,500.4,500.52,137.4840879347947,139.00459431315787,136.80388369281093
 shattering,500.52,501.08,148.7246319819635,163.25123500776593,120.37140739994442
" power,",501.08,501.5,131.4869107679346,148.78422141250815,109.40951200044778
 of,502.48,503.16,,,
 whom,503.16,503.34,115.80112948847842,150.63097360386368,97.84548208855297
 it,503.34,503.48,159.01830284076718,164.28588409280187,150.26748633281935
 may,503.48,503.62,135.61903287722063,156.97930909197234,118.14978406896705
 be,503.62,503.82,151.43667863982938,156.8374189554055,140.76347651581574
 said,503.82,504.04,140.53438572319544,150.4983604466903,120.70349142089252
 that,504.04,504.36,139.26443259296178,151.3526811717728,114.25511131990203
 every,504.36,505.2,133.31612255055717,143.54713471202822,114.47403342241587
 morn,505.2,505.82,144.86998796560655,161.498228528785,115.8507091978526
 brought,505.82,506.16,139.63637937802838,154.52073395874527,102.62098757607049
 forth,506.16,506.58,144.18912196174702,149.80475905927273,128.10121667989688
 a,506.58,506.8,139.70104336224017,150.32439307967348,127.46623107316597
 noble,506.8,507.0,132.57699731449037,144.55291812705738,123.33696046453059
" chance,",507.0,507.56,136.8142995210443,239.1098284067975,85.95220306446183
 and,507.82,508.82,260.8029519050034,261.14071282996366,260.4651909800431
 every,508.82,509.1,107.63585258877391,125.46645940393081,88.56940628997985
 chance,509.1,509.6,166.48389042402093,258.5164225706722,120.58864533207401
 brought,509.6,510.08,129.10965718319403,135.49914603206648,115.75014108246913
 forth,510.08,510.5,114.18900840983709,126.8938606097672,97.08074487066031
 a,510.5,510.76,120.23883943507737,123.69993801001135,110.9721513197146
 noble,510.76,510.96,112.45169087456138,121.18476477723658,104.98997180898718
" night,",510.96,511.5,109.32025972773553,127.89198608677144,92.17180622994742
 deserve,512.5200000000001,513.2,88.15219062405964,91.55111955836324,84.74726151657009
 our,513.2,513.62,88.96793952701518,102.61106597640006,76.39789663818424
 gratitude.,513.62,514.2,85.00560387783023,93.88089060465836,75.75576065839756
 And,514.74,515.42,87.631866624231,90.22612726958317,84.35583912163648
 to,515.42,515.96,96.96706773212767,101.86908324728076,91.75084360341945
 all,515.96,516.76,131.02544420008564,263.33546158638507,95.30969884912759
 the,516.76,517.68,167.0653696777703,478.0201757792962,75.53367514923436
 brave,517.68,517.96,84.85814421598637,89.69858933756815,76.39976511672057
" men,",517.96,518.34,83.9311644730119,88.81469579503849,75.5067792663674
 who,518.34,518.84,77.98373723327278,80.6713363889142,75.37898867588743
 in,518.84,519.46,92.61131126315642,94.59358388175536,89.84201052011309
 so,519.46,519.66,94.72474577350447,97.98406347780976,88.76777182144181
 many,519.66,519.9,102.37818813648289,109.12739257604655,99.62940566006839
 ways,519.9,520.34,116.8839084645565,124.6964090994844,109.84036106407126
 and,520.34,520.58,115.52703159966603,123.52654919923103,102.20210649232565
 on,520.58,520.76,120.64134081145299,122.09029135787176,118.91166678278148
 so,520.76,520.96,151.78521816649337,235.970585809722,117.39446249944481
 many,520.96,521.16,123.15199187969317,130.49072377321392,119.6155752085782
 occasions,521.16,521.64,112.94818638551527,134.1354642040363,78.98142348722433
 are,521.64,522.64,137.37889653948037,265.0995425315104,76.48969094388528
 ready,522.64,522.98,97.61310345338207,110.7488490634208,83.59187365110901
 and,522.98,523.5,80.26239814257531,84.84427117389957,76.80269783809655
 continue,523.5,523.96,96.29303442701087,102.74402053381378,81.2068332698341
 ready,523.96,524.4,99.81626035498344,139.01085093999268,76.74798351171434
 to,524.4,524.98,,,
 give,524.98,525.22,89.4305067555675,97.9842344367105,83.49494148843077
 life,525.22,525.62,90.653308156589,104.00983027723117,79.44189060667078
 and,525.62,525.86,,,
 all,525.86,526.14,91.39518271157637,98.87643519969266,83.7220261669185
 for,526.14,526.48,79.33217087994257,83.4690658048609,75.98311875757396
 their,526.48,526.72,84.97493449237406,88.8739532758836,78.98219439862484
 native,526.72,527.16,85.11578887417834,87.49610729313999,81.29729095315037
 land.,527.16,527.6,82.0257043653469,92.38329029277088,75.20908561899826
" Nevertheless,",530.28,531.0,135.70621238820414,147.09205676378133,115.80144477470199
 our,531.0,531.72,,,
 thankfulness,531.72,532.56,113.264442502452,226.76705961206187,76.81009808800776
 at,532.56,533.6,126.27524425543122,139.93561394195828,87.14343670540111
 the,533.6,533.7,87.6140385644583,87.6140385644583,87.6140385644583
 escape,533.7,533.98,94.01683523374464,98.79078082124192,77.43244063522917
 of,533.98,534.28,136.37306530971716,220.57065400590352,106.29058785218338
 our,534.28,534.46,111.03491238086336,115.19185990811788,105.00695731809594
 army,534.46,534.82,110.2830773819596,129.4879669056624,101.76122869704285
 and,534.82,535.46,140.834369843506,151.7284615636463,124.8925381770163
 so,535.46,535.72,127.17364752765052,225.7904127065078,92.72658450152018
 many,535.72,535.98,110.02608761812921,113.10670222467614,107.73607478957719
 men,535.98,536.32,121.94941019668212,138.0420267254037,106.2176181793738
 whose,536.32,536.66,132.38550489599442,149.38132854517147,110.4784715141729
 loved,536.66,537.02,98.19974972605935,113.53771691574813,75.89859494529584
 ones,537.02,537.36,107.58646687885286,117.46322675082043,94.93360081223365
 have,537.36,537.56,111.7758830361495,117.2318435407193,103.99554703399195
 passed,537.56,537.94,109.66978685493835,119.4808507084649,100.92614718643993
 through,537.94,538.26,118.43141995389811,120.64208372358958,113.43562894866383
 an,538.26,538.88,123.03687412410514,127.10150617090368,115.73742518095843
 agonising,538.88,539.44,105.86798987105867,117.52931230552475,85.73379062663706
 week,539.44,539.88,102.45975163009906,130.0917139605273,87.11465742937688
 does,539.88,541.06,196.1067467931063,258.85953821374574,123.16530557961153
 not,541.06,541.28,113.2855537802257,143.35889761097437,94.52204553591127
 blind,541.28,541.74,128.3401883737821,171.8969319517794,93.13157540209424
 us,541.74,541.98,171.19438833021388,180.63604127548467,155.33514048697953
 to,541.98,542.2,149.90984901259884,189.9880497295056,118.6310614185418
 the,542.2,542.28,129.93610786976177,135.14826388403353,123.85308215441664
 fact,542.28,542.66,133.39447821194372,151.32731994424304,117.79481091541072
 that,542.66,543.52,,,
 what,543.52,543.76,107.47933620088894,119.28205227579421,92.89307112178825
 happened,543.76,544.2,132.64848216529703,143.0346515011863,116.57453274047599
 in,544.2,544.48,103.40811494266616,121.5713897243526,86.1651031883303
 France,544.48,544.84,99.9939507557639,125.118673565734,79.32005963002939
 and,544.84,546.1,130.73272959457012,136.8758103844354,115.81898935698126
 Belgium,546.1,546.78,115.56930965765189,218.0274568585968,83.59127672810318
 is,546.78,547.32,149.531420080264,258.9981109280696,104.51395338054172
 a,547.32,547.54,105.39849770256896,110.34886767024639,98.76305748396987
 colossal,547.54,548.2,118.0123926656424,138.83178008695876,102.6902407972037
 military,548.2,548.46,113.67451462852304,122.41532394401219,107.8118295143473
 disaster.,548.46,549.06,118.08095313080172,226.88164521104568,95.6053853312279
 The,550.32,550.98,,,
 French,550.98,551.2,98.59405935773397,112.05318603989319,79.35084810418073
 army,551.2,551.56,108.22093926941913,114.57391068773624,102.04237106143209
 has,551.56,551.72,117.36709439808669,118.23556525211809,115.35969979526223
 been,551.72,551.9,110.09854833152916,117.1065001677404,98.11254345287794
 weakened.,551.9,552.24,109.18340289067427,115.4170198651308,100.54679660998106
 The,552.64,553.3,,,
 Belgian,553.3,553.6,105.1603592716691,112.21817502585138,94.92908965181762
 army,553.6,554.0,111.59795316026954,117.38096124650049,104.53970307917949
 has,554.0,554.2,119.60954331717815,121.09999634685221,116.32054132969539
 been,554.2,554.38,136.19561712352086,239.23825430159104,105.96503010984738
 lost.,554.38,554.7,114.9376181217716,128.21288496160102,104.54127292668414
 A,555.56,556.06,250.31694596952292,256.47293202592715,238.68337089167852
 large,556.06,556.4,104.01052165901635,118.11357088453595,85.53689744404322
 part,556.4,556.68,109.23437052191503,119.0678105985846,99.09340273706516
 of,556.68,556.92,113.56206615628967,122.46278253914844,101.26669480504312
 those,556.92,557.1,112.04787678045714,120.70011930151948,103.11447413757526
 fortified,557.1,557.66,121.16509456680078,232.4582310239842,95.40874406636878
 lines,557.66,558.12,108.88329950672758,120.4175547292616,91.94633526229553
 upon,558.12,558.46,117.84071201273456,127.00152465604516,103.21193034747557
 which,558.46,558.68,111.34972519240497,118.66676681849539,94.0157328604764
 so,558.68,558.88,139.4172937323321,229.01679688334417,102.21954128473145
 much,558.88,559.1,116.96238031893259,118.51354842012483,115.31076196417187
 faith,559.1,559.5,116.36144196679996,123.79615778621033,112.81607610003502
 has,559.5,559.68,123.50788156427879,130.2224380989678,116.11298474974677
 been,559.68,559.82,106.0154393574993,114.92654092285288,99.30282137090337
 reposed,559.82,560.38,123.09193614630058,217.85605046840124,107.46962633765853
 is,560.38,560.94,133.27187106909685,141.08278366582817,116.9277690970526
 gone.,560.94,561.26,96.55046822620898,110.14508851450204,80.49102475569153
 Many,562.46,563.12,130.87274418813047,256.9162982715721,88.51842356184595
 valuable,563.12,563.54,111.00724362013567,120.04033934072551,101.96426277573057
 mining,563.54,564.04,115.54774190005753,120.5479834994052,108.37189125717475
 districts,564.04,564.42,114.41006871021989,120.3739500619575,99.98977659435174
 and,564.42,564.9,119.27991715567217,129.9783469466987,107.35870615986913
 factories,564.9,565.34,109.42352688585758,116.2451671694077,98.05182981381549
 have,565.34,565.62,110.37256654846823,119.46420019283187,99.09205287588871
 passed,565.62,565.94,107.68721782263337,117.1354288938468,97.38585709821349
 into,565.94,566.24,108.37666746375892,117.97095793099511,101.86436611718078
 the,566.24,566.38,103.0523906092082,107.9696335365827,97.62796401087161
 enemy's,566.38,566.88,107.58348072203619,113.42942988636877,98.66660331427197
 possession.,566.88,567.3,101.94950241214552,125.64205596572393,78.80316376245743
 The,568.2800000000001,568.94,,,
 whole,568.94,569.14,86.3976009107615,98.67819385795282,75.88925730906915
 of,569.14,569.4,102.91259456734676,104.467518935782,100.84000114281899
 the,569.4,569.48,97.4378281811738,100.01319918634753,96.14598241454776
 Channel,569.48,569.78,179.00782981803158,475.62561310296,95.53034385833229
 ports,569.78,570.24,100.6166244247312,105.86121021295371,85.43473146600489
 are,570.24,570.62,108.10993698588761,110.28636153039257,101.21560318534448
 in,570.62,570.82,95.20512471378277,99.58884493527925,90.02707529479602
 its,570.82,571.0,101.02980184391373,104.93748704504591,89.66300631045002
" hands,",571.0,571.4,99.30241513867453,106.33916799693871,86.6738778943315
 with,571.7,572.58,,,
 all,572.58,572.82,85.75913920415594,93.15264895728009,81.40298421266809
 the,572.82,573.02,103.24481178184222,107.03669240211967,94.78008880329959
 tragic,573.02,573.36,166.76721428498377,540.0106792203895,98.56348205925353
 consequences,573.36,574.22,102.88686791125235,112.34794580876054,86.9632096831011
 that,574.22,574.64,103.8666978242773,120.81288758837671,93.50624864326846
 follow,574.64,574.88,95.14164693316678,100.59044965158742,83.35063697724902
 from,574.88,575.14,102.91621477132988,110.44774289283444,90.84123561350795
 that.,575.14,575.4,92.90011791926283,102.07375484120101,82.60612537377484
 And,575.4,576.58,138.34913423705893,258.5245147702667,100.8610372913297
 we,576.58,576.8,148.95741167323496,153.33467478827345,141.6190447629641
 must,576.8,577.04,133.57028322049766,154.662765837725,116.77769861615045
 expect,577.04,577.3,104.47643485935416,114.33665901067745,98.30270899093043
 another,577.3,577.76,103.10389635981275,113.38052805887644,95.70131779665542
 blow,577.76,578.16,123.20398964490371,154.1547744453171,89.61293269720674
 to,578.16,578.38,91.545927675083,101.24233162671563,79.81672782877173
 be,578.38,578.46,78.87946927987893,79.25418450502967,78.5047540547282
 struck,578.46,578.8,81.10048293938371,84.42433555861926,79.00068331638245
 almost,578.8,579.5,87.13640116344767,95.56859228309047,78.17192237356775
 immediately,579.5,580.12,112.64818059408701,211.72347553737714,88.69417487846503
 at,580.12,580.84,83.49246995647455,92.5843523053545,75.19762635789047
